seed,city,phase,policy_mode,n_episodes,throughput_mean,throughput_std,accept_rate_mean,accept_rate_std,latency_mean_mean,latency_mean_std,utilisation_mean,utilisation_std,mean_congestion_mean,mean_congestion_std,mean_trip_steps_mean,mean_trip_steps_std,mean_wait_steps_mean,mean_wait_steps_std,mean_road_pd_m_mean,mean_road_pd_m_std,delivery_route_efficiency_mean,delivery_route_efficiency_std,actor_loss_mean,critic_loss_mean,entropy_mean
42,Tokyo_Small,eval,MAPPO,5,0.4625,0.0440,0.7951,0.0388,801.9073,71.8293,0.5929,0.0183,1.0007,0.0009,289.9886,31.8272,552.1320,35.4806,1310.7308,186.8583,0.9015,0.0332,0.0000,0.0000,0.0000
42,Tokyo_Small,eval,FaithfulMAPPER,5,0.3426,0.0279,0.7130,0.0373,900.6887,91.3627,0.5558,0.0218,1.0001,0.0000,332.1732,33.3771,588.7351,51.1491,1473.1641,97.4644,0.8828,0.0857,0.0000,0.0000,0.0000
42,Tokyo_Small,eval,TamAlwaysAccept,5,0.2821,0.0358,0.5360,0.0642,898.1215,105.6902,0.5579,0.0166,1.0001,0.0000,387.2838,37.8135,552.6719,86.6787,1633.6302,145.3330,0.8448,0.0233,0.0000,0.0000,0.0000
42,Tokyo_Small,eval,CongestionAware,5,0.3686,0.0612,1.0000,0.0000,777.5471,85.5177,0.5543,0.0407,1.0003,0.0000,215.7910,12.1847,557.3712,72.6191,1088.2642,96.1434,0.9486,0.0741,0.0000,0.0000,0.0000
42,Tokyo_Small,eval,TrafficFlow,5,0.3600,0.0541,1.0000,0.0000,851.0906,82.0860,0.5502,0.0415,1.0003,0.0001,227.2469,31.6179,616.8239,91.3478,1030.2024,84.2797,0.8884,0.1291,0.0000,0.0000,0.0000
42,Tokyo_Small,eval,TokenPassing,5,0.3403,0.0614,1.0000,0.0000,883.9722,168.4144,0.5715,0.0344,1.0002,0.0001,254.6851,53.4514,666.7960,99.2840,1079.0583,99.7496,0.8499,0.1518,0.0000,0.0000,0.0000
42,Kyoto_Small,eval,MAPPO,5,0.5151,0.0492,0.8012,0.0366,816.5095,100.1493,0.6120,0.0635,1.0003,0.0002,291.0678,29.8580,555.9713,65.2740,1203.9485,81.5933,0.8311,0.0511,0.0000,0.0000,0.0000
42,Kyoto_Small,eval,FaithfulMAPPER,5,0.4592,0.0599,0.7716,0.0595,876.4692,93.3677,0.6499,0.0041,1.0003,0.0002,301.3715,22.9763,546.7474,74.4350,1302.0377,108.9214,0.8657,0.0595,0.0000,0.0000,0.0000
42,Kyoto_Small,eval,TamAlwaysAccept,5,0.3984,0.0658,0.6372,0.0520,856.7963,68.6031,0.6641,0.0108,1.0006,0.0006,313.9755,36.7709,556.5505,57.2007,1381.7455,51.9790,0.8889,0.0939,0.0000,0.0000,0.0000
42,Kyoto_Small,eval,CongestionAware,5,0.4989,0.0402,1.0000,0.0000,787.8068,74.8925,0.6892,0.0294,1.0004,0.0002,249.8852,24.6781,566.3318,73.9526,1071.9089,127.0251,0.8586,0.0660,0.0000,0.0000,0.0000
42,Kyoto_Small,eval,TrafficFlow,5,0.5082,0.0230,1.0000,0.0000,767.4359,32.4943,0.6986,0.0239,1.0003,0.0002,236.8745,23.5236,530.1444,47.4666,1049.3087,26.5545,0.8940,0.0870,0.0000,0.0000,0.0000
42,Kyoto_Small,eval,TokenPassing,5,0.5065,0.0298,1.0000,0.0000,857.2412,55.2577,0.6968,0.0187,1.0004,0.0002,249.7321,36.4526,602.1917,48.9548,1099.1813,85.4648,0.8892,0.1095,0.0000,0.0000,0.0000
42,LosAngeles_Small,eval,MAPPO,5,0.4833,0.0566,0.7793,0.0325,840.7155,74.4797,0.6502,0.0188,1.0006,0.0008,280.4172,20.1051,606.6318,75.1270,1234.4824,80.4184,0.8750,0.0766,0.0000,0.0000,0.0000
42,LosAngeles_Small,eval,FaithfulMAPPER,5,0.4202,0.0453,0.7315,0.0243,870.1627,67.0522,0.6546,0.0267,1.0002,0.0001,321.5749,18.5819,547.3759,78.4654,1375.4192,147.5066,0.8563,0.0845,0.0000,0.0000,0.0000
42,LosAngeles_Small,eval,TamAlwaysAccept,5,0.3445,0.0259,0.6146,0.0175,906.8801,31.8542,0.6866,0.0118,1.0002,0.0001,347.9326,26.1179,598.8246,41.2794,1500.3623,112.9673,0.8634,0.0416,0.0000,0.0000,0.0000
42,LosAngeles_Small,eval,CongestionAware,5,0.4848,0.0299,1.0000,0.0000,801.1221,93.8302,0.6883,0.0257,1.0004,0.0001,238.4760,27.0492,524.3400,60.8440,1088.1119,96.1125,0.9004,0.0811,0.0000,0.0000,0.0000
42,LosAngeles_Small,eval,TrafficFlow,5,0.4458,0.0289,1.0000,0.0000,800.5551,49.6461,0.6799,0.0127,1.0004,0.0002,256.3868,27.0628,571.1398,60.1541,1087.7162,108.9713,0.8437,0.1187,0.0000,0.0000,0.0000
42,LosAngeles_Small,eval,TokenPassing,5,0.4504,0.0370,1.0000,0.0000,823.3315,97.8259,0.6943,0.0118,1.0004,0.0002,251.6810,40.1942,549.6851,58.6706,1094.6934,109.6859,0.8454,0.1071,0.0000,0.0000,0.0000
42,Tokyo_Small,stress,MAPPO,5,0.2473,0.0461,0.3886,0.0654,926.6259,152.6031,0.2768,0.0224,1.0000,0.0000,374.5031,70.8018,588.8554,97.8830,1664.2747,288.2112,0.8947,0.0811,0.0000,0.0000,0.0000
42,Tokyo_Small,stress,FaithfulMAPPER,5,0.2472,0.0176,0.3402,0.0379,858.6044,77.3133,0.2880,0.0078,1.0001,0.0002,386.5385,26.0243,503.8668,44.4141,1582.0045,176.8505,0.8179,0.0645,0.0000,0.0000,0.0000
42,Tokyo_Small,stress,TamAlwaysAccept,5,0.2714,0.0234,0.3274,0.0261,799.4375,90.0642,0.2755,0.0210,1.0000,0.0000,378.6999,37.4738,454.3324,41.6641,1593.8901,164.7979,0.8417,0.0177,0.0000,0.0000,0.0000
42,Tokyo_Small,stress,CongestionAware,5,0.1890,0.0217,1.0000,0.0000,935.7037,205.2235,0.3165,0.0053,1.0003,0.0002,241.8050,89.9832,772.0122,150.2014,1026.6134,92.2394,0.8665,0.1551,0.0000,0.0000,0.0000
42,Tokyo_Small,stress,TrafficFlow,5,0.2047,0.0400,1.0000,0.0000,825.0446,113.3688,0.3124,0.0093,1.0003,0.0001,219.6993,62.4073,584.2266,117.5496,969.4750,136.6721,0.8206,0.1646,0.0000,0.0000,0.0000
42,Tokyo_Small,stress,TokenPassing,5,0.2034,0.0423,1.0000,0.0000,899.7866,189.4990,0.3157,0.0079,1.0003,0.0001,209.9253,34.0600,709.7480,207.3545,1037.7888,249.9944,0.8994,0.1407,0.0000,0.0000,0.0000
42,Kyoto_Small,stress,MAPPO,5,0.3228,0.0409,0.5247,0.0469,868.8743,86.9704,0.3861,0.0237,1.0007,0.0008,330.8557,41.2078,555.5077,27.0544,1416.1982,108.5606,0.8624,0.0615,0.0000,0.0000,0.0000
42,Kyoto_Small,stress,FaithfulMAPPER,5,0.3144,0.0374,0.4648,0.0475,834.0910,54.4484,0.3964,0.0084,1.0007,0.0007,336.2040,26.9915,532.8892,47.4837,1424.3157,44.2024,0.8511,0.0495,0.0000,0.0000,0.0000
42,Kyoto_Small,stress,TamAlwaysAccept,5,0.3229,0.0362,0.4366,0.0277,788.7660,44.6406,0.4068,0.0228,1.0005,0.0007,350.0353,20.9468,462.5285,36.0311,1404.8481,61.9075,0.8048,0.0488,0.0000,0.0000,0.0000
42,Kyoto_Small,stress,CongestionAware,5,0.3402,0.0231,1.0000,0.0000,851.5251,150.8944,0.4342,0.0094,1.0003,0.0002,222.5267,29.2755,622.3346,150.8023,999.9748,64.1443,0.9017,0.0798,0.0000,0.0000,0.0000
42,Kyoto_Small,stress,TrafficFlow,5,0.3096,0.0423,1.0000,0.0000,909.4132,142.6662,0.4269,0.0072,1.0006,0.0006,213.1051,21.1797,692.0132,153.9003,1040.6013,82.3148,0.9600,0.0541,0.0000,0.0000,0.0000
42,Kyoto_Small,stress,TokenPassing,5,0.3048,0.0262,1.0000,0.0000,912.1068,50.1047,0.4185,0.0123,1.0005,0.0005,258.3812,32.6659,730.7162,88.5954,1088.5554,157.5541,0.8071,0.1290,0.0000,0.0000,0.0000
42,LosAngeles_Small,stress,MAPPO,5,0.2921,0.0278,0.4828,0.0253,926.8607,79.6094,0.3868,0.0134,1.0001,0.0000,368.7415,36.4754,580.9742,55.7790,1526.6340,152.4521,0.8295,0.0496,0.0000,0.0000,0.0000
42,LosAngeles_Small,stress,FaithfulMAPPER,5,0.3111,0.0209,0.4545,0.0207,836.7545,93.3915,0.3990,0.0115,1.0004,0.0004,359.2972,42.5933,504.7273,50.1675,1504.6427,214.6945,0.8360,0.0450,0.0000,0.0000,0.0000
42,LosAngeles_Small,stress,TamAlwaysAccept,5,0.3070,0.0288,0.4154,0.0203,757.3468,69.4205,0.3849,0.0174,1.0005,0.0005,356.0664,35.0705,420.1596,36.0174,1451.0128,119.9251,0.8170,0.0390,0.0000,0.0000,0.0000
42,LosAngeles_Small,stress,CongestionAware,5,0.2953,0.0322,1.0000,0.0000,820.4677,96.5101,0.4345,0.0126,1.0004,0.0002,240.5162,51.6309,627.9105,96.1267,1006.1058,78.3660,0.8467,0.1893,0.0000,0.0000,0.0000
42,LosAngeles_Small,stress,TrafficFlow,5,0.3219,0.0253,1.0000,0.0000,837.7258,157.5497,0.4352,0.0104,1.0006,0.0004,213.0700,33.4151,639.7587,143.5126,1046.4081,131.1077,0.9366,0.0782,0.0000,0.0000,0.0000
42,LosAngeles_Small,stress,TokenPassing,5,0.2966,0.0334,1.0000,0.0000,763.9785,95.1662,0.4352,0.0104,1.0003,0.0000,254.3450,44.2625,526.4842,44.8079,1099.8007,105.2699,0.8773,0.1575,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize,MAPPO,5,0.1659,0.0516,0.4289,0.1017,1772.1586,116.5548,0.4182,0.1127,1.0000,0.0000,808.1058,104.7458,1169.2294,121.4051,3751.3491,528.2060,0.9282,0.0425,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize,FaithfulMAPPER,5,0.2588,0.0572,0.4897,0.0791,1728.4836,158.7712,0.5190,0.0526,1.0000,0.0000,770.9873,80.9260,1198.4707,86.5541,3562.8516,456.0860,0.9194,0.0513,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize,TamAlwaysAccept,5,0.3205,0.0675,0.5261,0.0472,1633.7805,136.3652,0.4923,0.0541,1.0000,0.0000,781.4449,77.1130,1043.5667,114.7187,3522.6294,391.9977,0.9007,0.0286,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize,CongestionAware,5,0.3618,0.0351,1.0000,0.0000,1553.0051,125.6654,0.5702,0.0734,1.0000,0.0000,527.0517,52.6718,1114.1444,84.9093,2750.6392,209.5064,0.9717,0.0376,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize,TrafficFlow,5,0.3838,0.0665,1.0000,0.0000,1435.3152,101.0728,0.5925,0.0585,1.0000,0.0000,481.2172,62.0764,1044.0192,48.6603,2596.8665,274.0853,0.9538,0.0625,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize,TokenPassing,5,0.3899,0.0402,1.0000,0.0000,1478.1238,92.7563,0.5575,0.0634,1.0000,0.0000,503.5030,61.2540,1082.5557,132.5977,2589.0669,284.3525,0.9313,0.0873,0.0000,0.0000,0.0000
42,NewYork,generalize,MAPPO,5,0.2674,0.0683,0.5672,0.0715,1605.6799,251.5567,0.4275,0.0186,1.0000,0.0000,740.1634,125.5141,1075.1376,214.6796,3449.5969,603.7125,0.9222,0.0800,0.0000,0.0000,0.0000
42,NewYork,generalize,FaithfulMAPPER,5,0.2784,0.0508,0.5396,0.0582,1730.8987,138.6372,0.5553,0.0609,1.0000,0.0000,870.9764,98.5381,1125.0685,170.5765,3982.0969,320.0952,0.9182,0.0375,0.0000,0.0000,0.0000
42,NewYork,generalize,TamAlwaysAccept,5,0.3285,0.0321,0.5526,0.0235,1616.6691,135.7959,0.5213,0.0477,1.0000,0.0000,791.0636,32.5685,949.1240,119.4977,3498.8430,69.1774,0.8854,0.0201,0.0000,0.0000,0.0000
42,NewYork,generalize,CongestionAware,5,0.3860,0.0387,1.0000,0.0000,1611.0261,171.0990,0.5604,0.0283,1.0000,0.0000,541.7921,60.2626,1164.6232,127.0812,2749.9302,213.0223,0.9699,0.0427,0.0000,0.0000,0.0000
42,NewYork,generalize,TrafficFlow,5,0.4146,0.0472,1.0000,0.0000,1453.6947,132.5517,0.5489,0.0381,1.0000,0.0000,472.3698,68.7556,1040.9750,94.3109,2675.0181,191.6353,0.9916,0.0169,0.0000,0.0000,0.0000
42,NewYork,generalize,TokenPassing,5,0.3842,0.0454,1.0000,0.0000,1522.2551,182.7598,0.5438,0.0454,1.0000,0.0000,506.6380,86.4766,1125.9285,112.9226,2647.6682,279.4737,0.9672,0.0445,0.0000,0.0000,0.0000
42,Paris,generalize,MAPPO,5,0.4271,0.0610,0.7632,0.0805,1286.2249,162.7974,0.4942,0.0952,1.0006,0.0011,558.4081,24.2808,823.4803,160.3436,2636.7026,266.9330,0.9329,0.0608,0.0000,0.0000,0.0000
42,Paris,generalize,FaithfulMAPPER,5,0.3583,0.0166,0.7237,0.0808,1386.9376,196.5002,0.5496,0.0583,1.0000,0.0000,561.5899,34.3617,912.1084,113.5187,2645.2563,140.5331,0.9396,0.0451,0.0000,0.0000,0.0000
42,Paris,generalize,TamAlwaysAccept,5,0.3481,0.0200,0.6194,0.0643,1383.8074,146.5439,0.5365,0.0514,1.0000,0.0000,615.6692,24.8865,888.2539,126.8877,2802.2981,156.2340,0.9105,0.0395,0.0000,0.0000,0.0000
